Unnamed: 0,name,store,ing_info,calories,trans_fat,total_fat,saturated_fat,sodium,cholesterol,carbohydrate,dietary_fiber,protein,total_sugars,serve_ct,serve_size,labels
273,Mango Sorbet,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
275,Organic Fully Cooked Quinoa,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
276,Strawberry Mochi,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
277,Vanilla Mochi,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
278,Better'n Peanut Butter,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
279,Blanched Almond Flour,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
280,Butternut Squash Soup,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
281,Fleur De Sel Caramel Sauce,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
283,Gluten Free All Purpose Flour,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
284,Gluten Free Buttermilk Pancake & Waffle Mix,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
285,Gluten Free Chocolate Chip Brownie Mix,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
287,Gluten Free Rice Pasta & Cheddar,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
289,Organic Beef Broth,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
290,Organic Black Bean Rotini,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
291,Organic Brown Rice & Quinoa Fusilli,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
292,Organic Brown Rice & Quinoa Spaghetti,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
293,Organic Brown Rice Fusilli,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
294,Organic Brown Rice Penne,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
296,Organic Coconut Aminos,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
297,Organic Creamy Tomato Soup,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
298,Organic Free Range Chicken Broth,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
299,Organic Low Sodium Butternut Squash Soup,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
300,Organic Low Sodium Chicken Broth,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
301,Organic Low Sodium Creamy Tomato Soup,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
302,Organic Low Sodium Tomato & Roasted Red Pepper Soup,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
303,Organic Low Sodium Vegetable Broth,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
304,Organic Polenta,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
305,Organic Red Lentil Sedanini,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
306,Organic Red Quinoa,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
307,Organic Sprouted Tricolor Quinoa,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
308,Organic Tomato & Roasted Red Pepper Soup,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
309,Organic Tricolor Quinoa,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
310,Organic Vegetable Broth,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
311,Organic White Quinoa,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
312,Pasta Quick Cook Brown Rice & Quinoa,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
313,Seafood Cocktail Sauce,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
314,Wasabi Mayonnaise,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
315,3 Seed Beet Rounds,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
316,3 Seed Sweet Potato Rounds,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
317,Apple Cinnamon Sticks,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
318,Baked Cheese Crunchies,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
320,Caramel + Cheddar Popcorn Mix,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
321,Caramel Popcorn,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
322,Chomps Grass Fed Beef Sticks,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
324,Epic Bacon Bison Jerky,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
325,Epic Sriracha Chicken Jerky,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
326,Gluten Free Crispbread,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
327,Gluten Free Pretzel Twists,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
328,Hawaiian Style Potato Chips Hickory Barbeque,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
330,Kettle Cooked Potato Chips With Sea Salt (snack Bags),Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
331,Kettle Corn,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
332,Kettle Corn Lite Snack Bags,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
333,Lundberg Organic Brown Rice Cakes,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
334,Movie Theater Popcorn,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
335,Nacho Cheese Tortilla Chips,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
336,Ode To The Classic Potato Chip,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
337,Olive Oil Potato Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
338,Organic Beef Jerky,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
340,Organic Corn Chip Dippers,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
341,Organic Kettle Style Potato Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
342,Organic Longboard Tortilla Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
343,Organic Olive Oil Popcorn,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
344,Organic Roasted Seaweed Strips Teriyaki,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
345,Organic Salted Blue Corn Tortilla Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic'}"
346,Organic Salted White Corn Tortilla Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
347,Organic Stone Ground Blue Corn Tortilla Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
348,Organic Unsalted White Corn Tortilla Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
350,Organic Yellow Corn Tortilla Chip Rounds,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'organic', 'kosher'}"
351,Oven Baked Cheese Bites,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
352,Popcorn In A Pickle,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
353,Popcorn With Herbs & Spices,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
354,Quinoa & Black Bean Infused Tortilla Chips,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
355,Reduced Fat Cheese Crunchies,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
356,Reduced Guilt Kettle Cooked Potato Chips,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
357,Restaurant Style Tortilla Chips,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
358,Rice Crackers,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
359,Ridge Cut Potato Chips Lightly Salted,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
360,Ridge Cut Potato Chips Salt & Pepper,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
361,Roasted Seaweed Strips Sea Salt,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
362,Roasted Seaweed Strips Wasabi,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
364,Savory Thins,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
365,Savory Thins Mini Multiseed Soy Sauce,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
366,Savory Thins Minis,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
367,Scalloped Potato Chips,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
370,Sweet Plantain Chips,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
371,Sweet Potato Tortilla Chips,Trader Joes,,,,,,,,,,,,,,{'gluten free'}
372,Tomato Soup Crackers,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
373,World's Puffiest Sour Cream & Onion,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
374,World's Puffiest White Cheddar,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
376,Chocolate Babka,Trader Joes,,,,,,,,,,,,,,{'kosher'}
377,Chocolate Chip Cookies,Trader Joes,,,,,,,,,,,,,,{'kosher'}
378,Chocolate Chip Muffins,Trader Joes,,,,,,,,,,,,,,{'kosher'}
379,Glazed Chocolate Donuts,Trader Joes,,,,,,,,,,,,,,{'kosher'}
380,Glazed Sour Cream Donuts,Trader Joes,,,,,,,,,,,,,,{'kosher'}
381,Gluten Free Multigrain Bread,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
382,Half Moon Cookies,Trader Joes,,,,,,,,,,,,,,{'kosher'}
383,Honey Baguette,Trader Joes,,,,,,,,,,,,,,{'kosher'}
385,Pearl Sugar Cookies,Trader Joes,,,,,,,,,,,,,,{'kosher'}
386,Pizza Crust,Trader Joes,,,,,,,,,,,,,,{'kosher'}
387,Pretzel Bagels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
388,Raspberry Stars Cookies,Trader Joes,,,,,,,,,,,,,,{'kosher'}
389,Sourdough Batard,Trader Joes,,,,,,,,,,,,,,{'kosher'}
391,Fresh Squeezed Limeade,Trader Joes,,,,,,,,,,,,,,{'kosher'}
392,Fresh Squeezed Orange Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
393,Grapefruit Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
394,Orange Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
395,Organic Coconut Water,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
398,Organic Cultured Beverage With Tea & Lemonade,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
399,Organic Juice Shot Mighty Turmeric,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
400,Organic Juice Shot No Joke Ginger,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
401,Organic Green Kombucha,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
402,Organic Mango Kombucha,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
403,Organic Orange Juice,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
404,Organic Pomegranate Hibiscus Kombucha,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
405,Pineapple Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
406,Ruby Red Grapefruit Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
407,Soymilk Creamer,Trader Joes,,,,,,,,,,,,,,{'kosher'}
408,Tangerine Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
409,"Almond Beverage, Unsweetened Original",Trader Joes,,,,,,,,,,,,,,{'kosher'}
410,Black Cold Brew Coffee,Trader Joes,,,,,,,,,,,,,,{'kosher'}
411,Coconut Water,Trader Joes,,,,,,,,,,,,,,{'kosher'}
412,Coconut Water With Aloe Juice,Trader Joes,,,,,,,,,,,,,,{'kosher'}
413,Herbal Water Lemon Ginger,Trader Joes,,,,,,,,,,,,,,{'kosher'}
414,Herbal Water Lemongrass Mint,Trader Joes,,,,,,,,,,,,,,{'kosher'}
415,Lemon Elderflower Soda,Trader Joes,,,,,,,,,,,,,,{'kosher'}
416,Mango Juice Cans,Trader Joes,,,,,,,,,,,,,,{'kosher'}
417,Organic Coconut Smoothie,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
418,Organic Green Tea & Lemonade,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
419,Organic Melon Juice,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
420,Organic Prune Juice,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
421,Organic Seltzers With A Splash,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
422,Reduced Calorie Apple Juice Cartons,Trader Joes,,,,,,,,,,,,,,{'kosher'}
423,Reduced Calorie Fruit Punch Cartons,Trader Joes,,,,,,,,,,,,,,{'kosher'}
424,Rhubarb & Strawberry Soda,Trader Joes,,,,,,,,,,,,,,{'kosher'}
425,Soymilk Extra Organic Chocolate,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
426,Soymilk Extra Organic Original,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
427,Soymilk Extra Organic Original Unsweetened,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
428,Soymilk Extra Organic Vanilla,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
429,Sparkling Mineral Water,Trader Joes,,,,,,,,,,,,,,{'kosher'}
430,Spring Water,Trader Joes,,,,,,,,,,,,,,{'kosher'}
431,73% Cacao Dark Belgian Chocolate Non Pareils,Trader Joes,,,,,,,,,,,,,,{'kosher'}
432,73% Dark Belgian Chocolate Covered Almonds,Trader Joes,,,,,,,,,,,,,,{'kosher'}
433,Candy Coated Chocolate Drops,Trader Joes,,,,,,,,,,,,,,{'kosher'}
435,Chocolate Chips,Trader Joes,,,,,,,,,,,,,,{'kosher'}
436,Chocolate Chunks,Trader Joes,,,,,,,,,,,,,,{'kosher'}
437,Chocolate Coconut Almonds,Trader Joes,,,,,,,,,,,,,,{'kosher'}
438,Chocolate Covered Blueberries,Trader Joes,,,,,,,,,,,,,,{'kosher'}
439,Chocolate Covered Dried Fruit,Trader Joes,,,,,,,,,,,,,,{'kosher'}
440,Chocolate Covered Peanut Butter Pretzels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
441,Chocolate Covered Sea Salt Butterscotch Caramels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
442,Cowboy Bark,Trader Joes,,,,,,,,,,,,,,{'kosher'}
444,Dark Chocolate Caramel Wedges,Trader Joes,,,,,,,,,,,,,,{'kosher'}
445,Dark Chocolate Covered Almonds,Trader Joes,,,,,,,,,,,,,,{'kosher'}
446,Dark Chocolate Covered Caramels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
447,Dark Chocolate Covered Cherries,Trader Joes,,,,,,,,,,,,,,{'kosher'}
449,Dark Chocolate Covered Ginger,Trader Joes,,,,,,,,,,,,,,{'kosher'}
450,Dark Chocolate Covered Honey Grahams With Sea Salt,Trader Joes,,,,,,,,,,,,,,{'kosher'}
451,Dark Chocolate Covered Marshmallows,Trader Joes,,,,,,,,,,,,,,{'kosher'}
452,Dark Chocolate Covered Mini Pretzels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
453,Dark Chocolate Covered Pretzel Slims,Trader Joes,,,,,,,,,,,,,,{'kosher'}
454,Dark Chocolate Covered Raisins,Trader Joes,,,,,,,,,,,,,,{'kosher'}
455,Dark Chocolate Mint Creams,Trader Joes,,,,,,,,,,,,,,{'kosher'}
456,Dark Chocolate Peanut Butter Cups,Trader Joes,,,,,,,,,,,,,,{'kosher'}
457,Dark Chocolate Roasted Pistachio Toffee,Trader Joes,,,,,,,,,,,,,,{'kosher'}
458,Dark Chocolate With Almonds Bars (3-pack),Trader Joes,,,,,,,,,,,,,,{'kosher'}
459,English Toffee With Milk Chocolate,Trader Joes,,,,,,,,,,,,,,{'kosher'}
460,Milk & Dark Chocolate Covered Almonds,Trader Joes,,,,,,,,,,,,,,{'kosher'}
461,Milk & Dark Chocolate Sea Salt Caramel Popcorn,Trader Joes,,,,,,,,,,,,,,{'kosher'}
462,Milk Chocolate Covered Mini Pretzels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
463,Milk Chocolate Peanut Butter Cups,Trader Joes,,,,,,,,,,,,,,{'kosher'}
464,Mini 70% Cacao Dark Chocolate Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
465,Mini Milk Chocolate Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
466,Organic 73% Cacao Super Dark Chocolate Bar,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
467,Organic 73% Cacao Super Dark Chocolate Bar With Almonds,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
468,Organic Dark Chocolate Truffle Bar,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
469,Organic Milk Chocolate Truffle Bar,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
470,Peanut Butter Roundels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
471,Pecan Pralines,Trader Joes,,,,,,,,,,,,,,{'kosher'}
472,Pound Plus 72% Cacao Dark Chocolate Bar,Trader Joes,,,,,,,,,,,,,,{'kosher'}
473,Powerberries,Trader Joes,,,,,,,,,,,,,,{'kosher'}
475,Sea Salt & Turbinado Sugar Dark Chocolate Almonds,Trader Joes,,,,,,,,,,,,,,{'kosher'}
476,Smashing S'mores,Trader Joes,,,,,,,,,,,,,,{'kosher'}
477,Soft Honey Nougat,Trader Joes,,,,,,,,,,,,,,{'kosher'}
478,Sugar Free Mints Vanillamynt,Trader Joes,,,,,,,,,,,,,,{'kosher'}
479,Sugar Free Mints Wintermynt,Trader Joes,,,,,,,,,,,,,,{'kosher'}
480,Toffee Chips,Trader Joes,,,,,,,,,,,,,,{'kosher'}
481,Yogurt Covered Pretzels,Trader Joes,,,,,,,,,,,,,,{'kosher'}
483,Ancient Grains & Nuts Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
484,Chocolate Chip Coated Granola Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
485,Clusters Cereal Maple Pecan,Trader Joes,,,,,,,,,,,,,,{'kosher'}
486,Clusters Cereal Organic Raisin Bran,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
487,Clusters Cereal Super Nutty Toffee,Trader Joes,,,,,,,,,,,,,,{'kosher'}
488,Clusters Cereal Vanilla Almond,Trader Joes,,,,,,,,,,,,,,{'kosher'}
489,Clusters Cereal Very Berry,Trader Joes,,,,,,,,,,,,,,{'kosher'}
490,Coconut Cranberry Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
492,Fiberful Rolled Oats & Chocolate Granola Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
493,Fiberful Rolled Oats & Peanut Granola Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
494,Frosted Flakes,Trader Joes,,,,,,,,,,,,,,{'kosher'}
495,Gluten Free Cranberry Maple Nut Granola,Trader Joes,,,,,,,,,,,,,,"{'gluten free', 'kosher'}"
496,High Fiber Cereal,Trader Joes,,,,,,,,,,,,,,{'kosher'}
497,Instant Oatmeal Apples & Cinnamon,Trader Joes,,,,,,,,,,,,,,{'kosher'}
498,Instant Oatmeal Maple & Brown Sugar,Trader Joes,,,,,,,,,,,,,,{'kosher'}
499,Joe's O's,Trader Joes,,,,,,,,,,,,,,{'kosher'}
500,Joe's O's Honey Nut,Trader Joes,,,,,,,,,,,,,,{'kosher'}
501,Joe's O's Multigrain,Trader Joes,,,,,,,,,,,,,,{'kosher'}
502,Joe's O's Strawberry Yogurt,Trader Joes,,,,,,,,,,,,,,{'kosher'}
503,Just The Clusters Chocolate Almond Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
504,Just The Clusters Ginger Almond Cashew Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
505,Just The Clusters Maple Pecan Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
506,Just The Clusters Vanilla Almond Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
507,Lowfat Almond Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
508,Lowfat Mixed Berry Granola,Trader Joes,,,,,,,,,,,,,,{'kosher'}
509,"Oatmeal Cup Tart Cherry, Chia & Pumpkin Seed",Trader Joes,,,,,,,,,,,,,,{'kosher'}
510,Organic Crisp Rice Cereal,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
511,Organic Black Chia Seeds,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
512,Organic Bran Flakes,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
514,Organic Coconut Almond Chia Cereal,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
515,Organic Corn Flakes Cereal,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
516,Organic Fair Trade Cacao Powder,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
517,Organic High Fiber O's,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
518,Organic Honey Crunch N Oats,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
519,Organic Multigrain Oatmeal,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
520,Organic Oats & Flax Instant Oatmeal,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
521,Organic Oven Toasted Old Fashioned Oats,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
522,Organic Raisin Bran,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
523,Organic Steelcut Oatmeal,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
524,Organic Toaster Pastries Frosted Brown Sugar Cinnamon,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
525,Organic Toaster Pastries Frosted Cherry Pomegranate,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
526,Organic Toaster Pastries Frosted Strawberry,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
527,Peanut Butter Coated Chewy Granola Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
529,Quick Cook Steelcut Oatmeal,Trader Joes,,,,,,,,,,,,,,{'kosher'}
530,Raw Shelled Hemp Seed,Trader Joes,,,,,,,,,,,,,,{'kosher'}
531,Sweet & Salty Granola Bars With Greek Yogurt,Trader Joes,,,,,,,,,,,,,,{'kosher'}
532,This Apple Walks Into A Bar,Trader Joes,,,,,,,,,,,,,,{'kosher'}
533,This Blueberry Walks Into A Bar,Trader Joes,,,,,,,,,,,,,,{'kosher'}
534,This Fig Walks Into A Bar,Trader Joes,,,,,,,,,,,,,,{'kosher'}
535,This Strawberry Walks Into A Bar,Trader Joes,,,,,,,,,,,,,,{'kosher'}
536,Toasted Oatmeal Flakes,Trader Joes,,,,,,,,,,,,,,{'kosher'}
537,Vanilla Almond Granola Bars,Trader Joes,,,,,,,,,,,,,,{'kosher'}
538,All Natural Fresh Mozzarella,Trader Joes,,,,,,,,,,,,,,{'kosher'}
539,Blueberry & Vanilla Chévre Goat Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
540,Chèvre Goat Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
541,Ciliegine Mozzarella,Trader Joes,,,,,,,,,,,,,,{'kosher'}
542,Cream Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
543,Fat Free Crumbled Feta,Trader Joes,,,,,,,,,,,,,,{'kosher'}
544,Fresh Mozzarella Cheese Sticks,Trader Joes,,,,,,,,,,,,,,{'kosher'}
545,Herbed Chévre Goat Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
546,Honey Chévre Goat Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
547,Israeli Feta,Trader Joes,,,,,,,,,,,,,,{'kosher'}
548,Lite Cream Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
549,Mascarpone,Trader Joes,,,,,,,,,,,,,,{'kosher'}
551,Organic Light Whipped Cream Cheese,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
552,Part Skim Mozzarella,Trader Joes,,,,,,,,,,,,,,{'kosher'}
553,Part Skim Ricotta,Trader Joes,,,,,,,,,,,,,,{'kosher'}
554,Pre-sliced Fresh Mozzarella Cheese Log,Trader Joes,,,,,,,,,,,,,,{'kosher'}
555,Sliced Organic New Zealand Cheddar,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
556,Soft Spreadable Light Cream Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
557,Whipped Cream Cheese,Trader Joes,,,,,,,,,,,,,,{'kosher'}
558,Whole Milk Mozzarella,Trader Joes,,,,,,,,,,,,,,{'kosher'}
559,Whole Milk Ricotta,Trader Joes,,,,,,,,,,,,,,{'kosher'}
560,Barista Espresso Coffee Blend,Trader Joes,,,,,,,,,,,,,,{'kosher'}
561,Bay Blend Coffee,Trader Joes,,,,,,,,,,,,,,{'kosher'}
562,Coffee Cups Electric Buzz,Trader Joes,,,,,,,,,,,,,,{'kosher'}
563,Coffee Cups Fair Trade Organic Columbian,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
564,Coffee Cups French Roast,Trader Joes,,,,,,,,,,,,,,{'kosher'}
565,Coffee Cups Joe's Dark Roast,Trader Joes,,,,,,,,,,,,,,{'kosher'}
566,Coffee Cups Joe's Decaf,Trader Joes,,,,,,,,,,,,,,{'kosher'}
567,Coffee Cups Joe's Medium Roast,Trader Joes,,,,,,,,,,,,,,{'kosher'}
568,Cold Brew Coffee Concentrate,Trader Joes,,,,,,,,,,,,,,{'kosher'}
569,Columbia Supremo Coffee,Trader Joes,,,,,,,,,,,,,,{'kosher'}
570,Espresso Capsules Lungo,Trader Joes,,,,,,,,,,,,,,{'kosher'}
571,Espresso Capsules Ristretto,Trader Joes,,,,,,,,,,,,,,{'kosher'}
572,Fair Trade Organic Breakfast Blend Coffee,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
573,Fair Trade Organic Ethiopian Shade Grown Coffee,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
574,Fair Trade Organic Five Country Espresso Blend Coffee,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
575,Fair Trade Organic French Roast Coffee,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
576,Fair Trade Organic French Roast Coffee Decaf,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
577,Fair Trade Organic Pajaro Blend Coffee,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
578,Fair Trade Organic Sumatra Coffee,Trader Joes,,,,,,,,,,,,,,"{'organic', 'kosher'}"
